id_pagamento,id_conta,id_forma_pagamento,id_banco,data_pagamento,valor_pago,juros,desconto,created_at,updated_at
4365,6803,1,2,2025-10-05,10959.82,119.25,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4366,6804,1,5,2025-12-23,3702.68,0.0,9.28,2026-07-15 18:29:04,2026-07-15 18:29:04
4367,6807,1,10,2025-11-28,367.47,3.28,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4368,6808,6,2,2025-05-28,3338.96,23.21,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4369,6810,1,4,2024-10-14,570.29,3.96,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4370,6812,1,3,2025-09-04,122.2,0.37,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4371,6814,1,3,2025-03-13,2855.01,0.0,1.43,2026-07-15 18:29:04,2026-07-15 18:29:04
4372,6815,2,10,2026-06-25,2677.19,23.88,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4373,6816,1,8,2025-01-20,598.38,0.0,0.9,2026-07-15 18:29:04,2026-07-15 18:29:04
4374,6818,4,9,2025-03-27,1203.9,2.4,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4375,6823,1,10,2026-01-30,1668.6,14.88,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4376,6824,6,5,2025-01-05,1096.23,3.28,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4377,6825,6,8,2024-10-28,356.94,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4378,6826,1,10,2026-05-27,139.08,1.92,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4379,6827,1,5,2025-07-30,593.83,2.37,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4380,6829,1,9,2025-08-31,916.43,6.37,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4381,6832,4,7,2024-11-26,674.28,0.0,1.69,2026-07-15 18:29:04,2026-07-15 18:29:04
4382,6833,2,5,2024-12-22,548.56,0.0,0.27,2026-07-15 18:29:04,2026-07-15 18:29:04
4383,6834,1,4,2025-08-07,978.07,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4384,6835,6,8,2025-01-19,4498.41,0.0,9.01,2026-07-15 18:29:04,2026-07-15 18:29:04
4385,6836,1,1,2025-09-03,10124.56,120.05,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4386,6837,6,2,2026-04-23,1797.55,0.0,3.6,2026-07-15 18:29:04,2026-07-15 18:29:04
4387,6839,4,10,2026-01-06,40604.28,441.79,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4388,6841,1,10,2025-08-31,1126.97,0.0,1.13,2026-07-15 18:29:04,2026-07-15 18:29:04
4389,6842,2,8,2026-07-06,2614.31,10.42,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4390,6843,1,6,2026-03-09,987.1,13.63,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4391,6845,5,3,2026-02-19,874.71,6.08,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4392,6848,1,5,2025-10-24,1398.36,2.79,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4393,6849,1,9,2024-12-24,4720.69,9.42,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4394,6850,2,9,2025-12-15,69118.62,0.0,173.23,2026-07-15 18:29:04,2026-07-15 18:29:04
4395,6851,1,10,2025-10-25,421.28,0.0,1.06,2026-07-15 18:29:04,2026-07-15 18:29:04
4396,6853,4,4,2024-12-26,342.16,0.34,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4397,6854,1,5,2025-09-03,1314.83,0.0,1.98,2026-07-15 18:29:04,2026-07-15 18:29:04
4398,6855,6,3,2026-07-09,3504.08,0.0,3.51,2026-07-15 18:29:04,2026-07-15 18:29:04
4399,6856,4,1,2025-05-19,839.73,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4400,6857,2,1,2026-06-04,2134.69,0.0,4.28,2026-07-15 18:29:04,2026-07-15 18:29:04
4401,6858,6,1,2024-11-13,452.56,0.0,0.45,2026-07-15 18:29:04,2026-07-15 18:29:04
4402,6862,2,3,2025-04-08,3298.85,16.41,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4403,6863,3,1,2025-05-21,32660.3,32.63,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4404,6864,1,7,2026-05-28,783.83,9.29,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4405,6866,1,5,2026-07-01,131.21,1.04,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4406,6867,1,3,2025-10-26,2684.79,2.68,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4407,6868,1,10,2026-02-27,11264.5,56.04,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4408,6869,4,6,2025-02-26,275.13,1.91,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4409,6870,1,5,2025-02-05,21136.94,0.0,52.97,2026-07-15 18:29:04,2026-07-15 18:29:04
4410,6872,1,8,2025-03-06,4642.46,41.41,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4411,6873,4,3,2025-08-22,3703.5,11.08,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4412,6875,1,4,2026-03-06,3529.76,21.05,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4413,6877,2,3,2025-01-25,711.9,0.71,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4414,6879,2,5,2024-11-01,16011.65,221.07,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4415,6880,4,9,2026-07-03,6535.08,0.0,6.54,2026-07-15 18:29:04,2026-07-15 18:29:04
4416,6881,1,2,2025-10-03,2805.17,36.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4417,6882,2,10,2025-06-20,1988.53,0.0,1.99,2026-07-15 18:29:04,2026-07-15 18:29:04
4418,6883,4,3,2025-02-27,2735.1,40.42,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4419,6885,1,10,2024-12-14,427.14,0.0,0.21,2026-07-15 18:29:04,2026-07-15 18:29:04
4420,6886,5,2,2025-11-05,13125.85,193.98,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4421,6888,7,5,2025-03-29,151.04,0.75,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4422,6890,1,10,2025-04-21,1974.15,19.55,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4423,6892,2,2,2026-04-28,671.78,0.0,1.68,2026-07-15 18:29:04,2026-07-15 18:29:04
4424,6893,2,5,2026-05-09,703.03,9.02,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4425,6895,4,8,2025-04-28,879.73,9.57,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4426,6897,2,4,2025-12-22,4736.15,9.45,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4427,6898,1,6,2024-10-28,790.12,0.0,1.98,2026-07-15 18:29:04,2026-07-15 18:29:04
4428,6900,5,4,2025-08-27,12656.1,174.74,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4429,6901,1,4,2025-12-26,4338.87,0.0,4.34,2026-07-15 18:29:04,2026-07-15 18:29:04
4430,6904,5,3,2024-11-11,233.99,1.86,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4431,6906,1,3,2025-01-19,879.18,12.14,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4432,6909,1,4,2025-06-17,9937.05,0.0,4.97,2026-07-15 18:29:04,2026-07-15 18:29:04
4433,6912,1,7,2025-01-31,3265.21,13.01,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4434,6916,1,10,2024-12-10,2890.75,20.09,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4435,6918,1,3,2025-03-11,15114.57,0.0,30.29,2026-07-15 18:29:04,2026-07-15 18:29:04
4436,6919,7,2,2025-11-05,7557.12,104.34,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4437,6920,4,9,2025-08-26,5442.86,48.55,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4438,6923,1,5,2024-09-21,4909.21,24.42,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4439,6925,4,8,2025-04-15,4397.07,21.88,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4440,6926,2,7,2025-08-17,499.23,0.0,1.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4441,6927,4,9,2026-06-22,924.43,7.34,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4442,6928,5,9,2025-07-21,117.52,0.47,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4443,6929,6,5,2026-04-29,2662.31,5.31,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4444,6932,1,3,2025-09-12,510.78,2.54,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4445,6936,2,3,2025-05-06,805.89,0.81,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4446,6937,6,3,2025-05-15,3552.96,7.09,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4447,6939,2,6,2025-01-07,9463.96,18.89,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4448,6941,2,4,2026-03-30,3622.56,25.18,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4449,6942,2,8,2026-03-13,11477.46,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4450,6943,1,1,2025-08-05,11864.86,0.0,29.74,2026-07-15 18:29:04,2026-07-15 18:29:04
4451,6944,1,5,2024-10-08,4403.0,43.59,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4452,6945,1,8,2024-12-04,1417.06,1.42,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4453,6946,6,8,2026-05-26,10803.24,0.0,5.4,2026-07-15 18:29:04,2026-07-15 18:29:04
4454,6947,1,5,2026-02-11,17935.99,0.0,8.97,2026-07-15 18:29:04,2026-07-15 18:29:04
4455,6948,2,4,2025-02-14,2998.83,38.48,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4456,6949,1,8,2025-02-15,3036.79,3.03,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4457,6950,2,4,2025-06-06,4937.42,0.0,7.42,2026-07-15 18:29:04,2026-07-15 18:29:04
4458,6952,1,4,2025-04-30,5586.15,49.83,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4459,6953,1,5,2026-06-30,990.18,0.99,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4460,6954,2,4,2026-04-17,15902.35,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4461,6955,1,7,2025-10-09,4887.72,19.47,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4462,6957,7,2,2025-08-25,2704.69,24.13,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4463,6962,1,8,2025-10-01,761.05,0.76,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4464,6964,1,4,2024-12-24,12541.89,124.18,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4465,6965,1,2,2025-01-20,2752.48,16.42,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4466,6966,2,1,2026-05-25,11389.28,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4467,6967,2,9,2026-05-02,43666.79,346.56,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4468,6969,5,10,2025-03-30,53160.17,421.91,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4469,6970,1,1,2025-01-04,4963.78,49.15,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4470,6971,2,1,2024-11-26,2958.68,20.57,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4471,6972,5,8,2026-05-13,22644.52,0.0,34.02,2026-07-15 18:29:04,2026-07-15 18:29:04
4472,6973,2,6,2026-04-16,18044.59,71.89,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4473,6974,2,10,2025-08-31,4090.65,0.0,2.05,2026-07-15 18:29:04,2026-07-15 18:29:04
4474,6975,1,8,2025-10-12,1402.16,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4475,6977,1,2,2025-11-29,17301.46,154.32,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4476,6979,1,8,2026-01-31,376.85,1.5,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4477,6980,2,3,2025-07-15,2475.82,34.18,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4478,6981,1,5,2025-01-31,6402.91,31.86,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4479,6982,1,2,2025-06-05,2379.03,23.55,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4480,6985,1,1,2026-03-18,546.02,0.55,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4481,6987,4,4,2024-12-21,773.3,8.41,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4482,6989,2,1,2026-07-09,10670.43,63.64,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4483,6991,6,9,2025-01-15,5670.01,45.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4484,6992,1,7,2026-01-18,3104.79,18.52,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4485,6993,4,8,2024-10-12,4026.75,16.04,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4486,6995,1,6,2026-03-03,7129.74,91.5,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4487,6997,7,6,2026-06-16,945.12,0.0,1.89,2026-07-15 18:29:04,2026-07-15 18:29:04
4488,7001,1,8,2025-08-07,827.08,0.0,0.83,2026-07-15 18:29:04,2026-07-15 18:29:04
4489,7002,1,3,2026-05-12,4005.82,51.41,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4490,7004,7,6,2024-10-01,4415.19,35.04,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4491,7006,2,3,2025-12-23,4534.13,27.04,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4492,7008,3,7,2024-12-30,2818.17,27.9,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4493,7010,4,10,2025-01-26,961.79,5.74,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4494,7011,1,3,2024-12-11,234.6,3.47,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4495,7012,4,7,2025-07-06,2962.48,23.51,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4496,7014,2,7,2025-05-18,3609.24,7.2,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4497,7016,3,3,2026-07-15,3333.07,3.33,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4498,7024,4,9,2025-09-09,559.83,0.0,1.4,2026-07-15 18:29:04,2026-07-15 18:29:04
4499,7029,1,6,2025-12-20,2588.85,38.26,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4500,7030,2,4,2025-04-27,583.09,8.05,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4501,7031,1,5,2025-08-26,226.39,0.0,0.11,2026-07-15 18:29:04,2026-07-15 18:29:04
4502,7032,2,9,2026-02-09,391.12,5.4,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4503,7033,1,4,2026-03-04,442.95,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4504,7034,4,7,2024-12-01,6534.02,0.0,9.82,2026-07-15 18:29:04,2026-07-15 18:29:04
4505,7037,1,4,2025-04-19,295.86,2.06,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4506,7039,7,5,2025-06-26,16545.85,212.34,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4507,7041,2,8,2026-05-24,2126.16,0.0,3.19,2026-07-15 18:29:04,2026-07-15 18:29:04
4508,7043,6,6,2026-03-24,49042.58,48.99,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4509,7044,6,3,2025-08-30,161.41,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4510,7045,4,5,2025-07-12,320.79,0.96,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4511,7046,7,6,2024-11-28,215.36,2.34,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4512,7047,2,4,2026-02-19,13893.94,96.58,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4513,7048,5,8,2024-12-20,1820.6,14.45,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4514,7049,1,7,2025-11-27,606.21,0.0,0.91,2026-07-15 18:29:04,2026-07-15 18:29:04
4515,7051,5,4,2026-07-09,4552.8,58.43,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4516,7053,6,6,2025-11-17,2738.43,16.33,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4517,7054,5,5,2026-06-30,849.87,2.54,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4518,7056,4,5,2026-05-23,3596.33,25.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4519,7058,7,2,2024-12-27,638.44,0.0,1.6,2026-07-15 18:29:04,2026-07-15 18:29:04
4520,7060,1,1,2024-12-10,936.5,9.27,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4521,7061,5,8,2025-05-28,118.63,0.0,0.18,2026-07-15 18:29:04,2026-07-15 18:29:04
4522,7065,2,8,2025-08-10,307.07,2.44,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4523,7066,1,8,2026-03-06,332.18,4.91,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4524,7067,1,8,2025-09-24,19186.37,152.27,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4525,7069,1,1,2025-05-11,1080.3,6.44,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4526,7070,1,6,2025-10-27,383.43,0.0,0.19,2026-07-15 18:29:04,2026-07-15 18:29:04
4527,7071,2,3,2026-06-07,666.27,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4528,7072,2,1,2026-05-16,8907.14,0.0,8.92,2026-07-15 18:29:04,2026-07-15 18:29:04
4529,7073,1,2,2026-06-04,2190.7,2.19,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4530,7074,5,7,2025-04-29,541.7,0.0,1.09,2026-07-15 18:29:04,2026-07-15 18:29:04
4531,7075,1,3,2025-12-21,918.18,0.92,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4532,7076,2,2,2026-01-14,2822.83,22.4,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4533,7078,1,1,2024-11-08,993.75,13.72,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4534,7079,1,9,2026-01-19,205.28,3.03,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4535,7081,1,9,2025-07-22,3621.32,14.43,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4536,7084,1,7,2025-07-17,13312.88,0.0,13.33,2026-07-15 18:29:04,2026-07-15 18:29:04
4537,7085,1,2,2025-11-09,95887.85,477.05,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4538,7086,2,10,2024-11-30,896.3,1.79,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4539,7087,1,9,2024-10-08,568.3,0.0,0.57,2026-07-15 18:29:04,2026-07-15 18:29:04
4540,7088,5,5,2025-08-11,1617.35,4.84,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4541,7089,4,4,2025-01-02,17990.27,0.0,45.09,2026-07-15 18:29:04,2026-07-15 18:29:04
4542,7091,1,9,2025-12-13,575.93,0.0,1.15,2026-07-15 18:29:04,2026-07-15 18:29:04
4543,7094,6,5,2025-04-07,3588.43,39.04,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4544,7095,2,10,2024-09-28,1269.49,8.82,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4545,7096,6,1,2024-12-03,18271.91,54.65,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4546,7097,5,10,2025-09-15,4935.09,48.86,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4547,7098,2,5,2026-04-01,4841.65,66.85,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4548,7099,4,9,2024-10-01,1840.01,10.97,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4549,7101,7,8,2024-10-19,927.85,4.62,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4550,7102,6,7,2025-03-17,1659.57,3.31,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4551,7106,1,8,2024-12-08,1936.17,13.46,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4552,7107,7,8,2024-10-01,1340.71,0.0,2.69,2026-07-15 18:29:04,2026-07-15 18:29:04
4553,7109,6,1,2025-05-08,883.53,4.4,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4554,7110,2,8,2025-01-10,2842.87,0.0,7.12,2026-07-15 18:29:04,2026-07-15 18:29:04
4555,7113,4,3,2025-10-02,771.76,5.36,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4556,7114,1,3,2025-03-08,514.88,0.0,0.26,2026-07-15 18:29:04,2026-07-15 18:29:04
4557,7115,6,6,2025-07-21,966.78,0.0,0.97,2026-07-15 18:29:04,2026-07-15 18:29:04
4558,7116,7,5,2024-09-19,7933.65,23.73,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4559,7117,1,9,2025-11-23,2623.34,5.24,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4560,7118,4,1,2024-11-18,13020.01,179.76,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4561,7119,2,9,2025-07-16,598.23,5.92,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4562,7120,1,2,2025-01-20,5151.75,5.15,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4563,7123,7,8,2025-01-18,1152.98,17.04,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4564,7125,1,2,2024-11-24,16528.94,82.23,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4565,7128,6,5,2025-03-20,268.03,1.6,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4566,7129,4,7,2025-03-21,894.46,4.45,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4567,7130,2,3,2026-04-03,16747.67,33.43,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4568,7131,4,6,2025-07-14,626.03,4.35,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4569,7132,1,9,2025-05-31,6316.1,0.0,9.49,2026-07-15 18:29:04,2026-07-15 18:29:04
4570,7133,7,7,2026-05-12,558.82,5.53,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4571,7134,4,9,2025-08-30,559.25,0.0,0.56,2026-07-15 18:29:04,2026-07-15 18:29:04
4572,7135,2,8,2025-01-22,15346.78,61.14,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4573,7136,6,1,2025-05-13,628.58,0.0,0.31,2026-07-15 18:29:04,2026-07-15 18:29:04
4574,7137,5,2,2024-11-11,1999.04,25.65,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4575,7138,1,10,2025-12-10,678.16,7.38,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4576,7140,6,2,2025-09-04,2019.71,20.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4577,7141,6,10,2026-01-22,955.59,3.81,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4578,7142,7,3,2026-05-01,11349.44,134.58,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4579,7143,1,3,2025-03-01,732.05,6.53,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4580,7147,7,3,2025-06-07,3042.3,27.14,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4581,7148,4,8,2026-05-15,54598.86,540.58,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4582,7152,1,7,2025-05-18,297.96,0.59,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4583,7154,5,9,2025-03-09,533.67,0.0,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4584,7155,1,9,2025-07-30,647.48,0.0,0.97,2026-07-15 18:29:04,2026-07-15 18:29:04
4585,7156,1,7,2025-01-31,94070.0,0.0,235.76,2026-07-15 18:29:04,2026-07-15 18:29:04
4586,7157,6,8,2026-01-31,3278.59,16.31,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4587,7158,1,7,2026-07-14,341.3,1.02,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4588,7159,4,7,2025-03-15,209.12,0.63,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4589,7160,4,3,2024-12-31,13801.89,0.0,13.82,2026-07-15 18:29:04,2026-07-15 18:29:04
4590,7162,3,10,2026-06-26,822.82,9.76,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4591,7163,1,8,2025-01-09,2775.65,27.48,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4592,7164,6,7,2025-05-23,5253.84,26.14,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4593,7166,5,9,2025-11-30,15373.55,197.29,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4594,7167,1,5,2024-12-04,4235.85,58.48,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4595,7169,1,6,2024-10-09,442.42,2.2,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4596,7171,4,7,2025-03-19,20000.01,139.03,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4597,7172,7,5,2026-06-28,1038.84,12.32,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4598,7174,6,6,2026-07-02,444.14,3.52,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4599,7175,1,3,2025-03-30,2511.43,5.01,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4600,7176,1,2,2025-06-18,308.36,1.23,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4601,7177,1,6,2025-06-05,10413.44,0.0,15.64,2026-07-15 18:29:04,2026-07-15 18:29:04
4602,7178,6,7,2025-05-27,1012.56,12.99,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4603,7179,2,4,2024-10-07,1627.98,0.0,1.63,2026-07-15 18:29:04,2026-07-15 18:29:04
4604,7181,6,2,2026-06-07,12756.55,0.0,6.38,2026-07-15 18:29:04,2026-07-15 18:29:04
4605,7182,2,5,2025-09-12,989.9,6.88,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4606,7183,1,5,2026-03-09,766.9,0.0,1.92,2026-07-15 18:29:04,2026-07-15 18:29:04
4607,7184,2,8,2024-11-14,7468.32,95.84,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4608,7185,7,10,2026-05-12,295.96,2.06,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4609,7187,5,10,2026-01-12,137.51,0.68,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4610,7189,2,7,2025-01-21,10221.76,0.0,5.11,2026-07-15 18:29:04,2026-07-15 18:29:04
4611,7190,2,2,2026-06-06,981.98,13.56,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4612,7191,1,4,2025-03-02,4812.76,0.0,4.82,2026-07-15 18:29:04,2026-07-15 18:29:04
4613,7193,6,10,2025-05-22,173.67,2.06,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
4614,7195,1,5,2025-01-15,4713.78,23.45,0.0,2026-07-15 18:29:04,2026-07-15 18:29:04
