id_conta,id_fornecedor,id_categoria,id_centro_custo,id_banco,numero_nf,data_emissao,data_vencimento,valor,status,observacoes,created_at,updated_at
9560,139,9,13,8,NF00009560,2026-07-23,2026-08-10,489.61,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9561,387,8,8,6,NF00009561,2025-10-24,2025-12-04,9480.6,Cancelada,Lançamento cancelado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9562,375,6,11,4,NF00009562,2025-01-04,2025-01-27,1790.86,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9563,86,10,15,10,NF00009563,2024-10-29,2024-11-09,796.96,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9564,222,8,6,7,NF00009564,2026-07-18,2026-08-12,2461.39,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9565,441,10,15,8,NF00009565,2025-10-10,2025-10-20,597.57,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9566,334,2,9,8,NF00009566,2025-03-07,2025-03-23,9829.08,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9567,51,10,15,10,NF00009567,2025-06-17,2025-08-14,887.04,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9568,261,13,15,10,NF00009568,2025-09-24,2025-10-31,3376.31,Cancelada,Documento cancelado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9569,259,13,15,9,NF00009569,2025-04-11,2025-05-22,15524.89,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9570,258,11,12,8,NF00009570,2026-05-21,2026-05-29,3904.59,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9571,56,8,8,8,NF00009571,2026-05-19,2026-05-29,2532.4,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9572,294,9,13,3,NF00009572,2025-04-05,2025-05-01,1999.86,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9573,273,8,8,4,NF00009573,2025-12-26,2026-01-11,409.29,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9574,111,11,11,10,NF00009574,2025-06-18,2025-08-05,333.93,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9575,481,13,15,7,NF00009575,2026-06-05,2026-06-22,1591.48,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9576,475,10,15,5,NF00009576,2025-10-17,2025-10-30,1105.35,Cancelada,Documento cancelado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9577,360,11,12,4,NF00009577,2026-01-05,2026-02-02,2043.94,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9578,82,8,6,6,NF00009578,2024-09-13,2024-10-25,9792.48,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9579,316,10,15,7,NF00009579,2024-09-22,2024-11-09,2294.31,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9580,226,8,8,7,NF00009580,2025-05-12,2025-07-01,17133.76,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9581,418,9,13,3,NF00009581,2026-03-11,2026-04-05,3905.17,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9582,427,10,15,4,NF00009582,2025-12-06,2026-01-14,2197.6,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9583,381,13,15,6,NF00009583,2026-04-20,2026-06-04,2160.15,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9584,240,17,1,10,NF00009584,2026-07-07,2026-08-30,637.92,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9585,275,11,11,2,NF00009585,2025-03-08,2025-03-19,809.35,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9586,475,10,15,5,NF00009586,2026-03-09,2026-03-30,186.55,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9587,42,11,12,7,NF00009587,2025-04-25,2025-06-16,3457.56,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9588,220,10,15,9,NF00009588,2025-11-19,2026-01-03,935.2,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9589,200,11,12,3,NF00009589,2024-08-25,2024-10-21,4389.18,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9590,269,2,9,6,NF00009590,2025-07-29,2025-08-09,3972.39,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9591,177,6,11,9,NF00009591,2026-08-09,2026-09-01,1849.07,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9592,117,3,11,10,NF00009592,2025-02-04,2025-03-29,38390.91,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9593,112,8,6,4,NF00009593,2025-10-18,2025-10-30,4468.66,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9594,484,11,12,4,NF00009594,2025-03-22,2025-05-14,16621.38,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9595,156,11,12,10,NF00009595,2026-05-08,2026-07-06,1492.68,Vencida,Necessita regularização.,2026-07-15 18:28:55,2026-07-15 18:28:55
9596,147,3,11,3,NF00009596,2026-04-20,2026-06-10,18976.57,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9597,119,17,1,9,NF00009597,2025-12-12,2026-01-02,437.63,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9598,93,11,12,9,NF00009598,2026-01-13,2026-01-25,306.13,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9599,190,11,12,5,NF00009599,2025-02-11,2025-03-04,521.84,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9600,326,11,12,6,NF00009600,2025-05-01,2025-05-12,1436.01,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9601,246,17,1,4,NF00009601,2026-01-24,2026-03-18,303.52,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9602,15,8,8,8,NF00009602,2025-05-19,2025-06-02,983.09,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9603,305,8,6,5,NF00009603,2026-05-29,2026-06-07,740.88,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9604,426,9,13,7,NF00009604,2025-12-30,2026-02-06,870.26,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9605,289,2,9,5,NF00009605,2025-07-20,2025-08-12,4620.73,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9606,467,8,6,4,NF00009606,2026-05-22,2026-07-10,274.54,Cancelada,Documento cancelado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9607,171,8,6,6,NF00009607,2024-08-02,2024-09-26,13272.09,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9608,443,8,8,3,NF00009608,2026-01-25,2026-02-10,1179.3,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9609,278,11,11,4,NF00009609,2025-06-24,2025-08-20,2012.15,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9610,239,9,13,1,NF00009610,2026-05-22,2026-06-29,52772.76,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9611,70,9,13,10,NF00009611,2025-03-15,2025-04-03,225.57,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9612,495,11,12,6,NF00009612,2024-09-19,2024-10-24,4305.06,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9613,244,8,8,3,NF00009613,2025-01-04,2025-02-19,588.49,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9614,220,10,15,4,NF00009614,2026-01-01,2026-02-07,5594.1,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9615,295,8,6,7,NF00009615,2025-02-20,2025-04-20,2183.73,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9616,269,2,9,6,NF00009616,2026-06-13,2026-07-23,79657.6,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9617,447,11,12,7,NF00009617,2026-01-21,2026-02-04,18948.64,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9618,288,13,15,1,NF00009618,2026-06-18,2026-07-20,2324.29,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9619,74,8,6,6,NF00009619,2025-06-19,2025-08-04,745.4,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9620,175,11,12,2,NF00009620,2026-01-18,2026-03-04,997.64,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9621,72,11,12,9,NF00009621,2026-07-05,2026-07-25,1034.33,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9622,96,8,6,6,NF00009622,2025-07-02,2025-08-22,658.0,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9623,354,3,11,5,NF00009623,2025-07-27,2025-08-19,551.11,Cancelada,Lançamento cancelado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9624,383,11,12,9,NF00009624,2024-08-10,2024-10-05,4423.21,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9625,208,17,1,1,NF00009625,2024-11-24,2024-12-31,316.28,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9626,149,17,1,9,NF00009626,2024-08-31,2024-10-17,3311.97,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9627,66,17,1,5,NF00009627,2026-05-28,2026-07-24,10934.1,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9628,291,17,1,10,NF00009628,2026-07-27,2026-08-22,672.16,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9629,390,11,12,6,NF00009629,2026-07-05,2026-08-17,978.33,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9630,375,6,11,1,NF00009630,2025-02-16,2025-03-26,794.23,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9631,228,11,12,1,NF00009631,2025-07-22,2025-08-12,18184.29,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9632,177,6,11,3,NF00009632,2025-04-17,2025-06-14,282.56,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9633,426,9,13,8,NF00009633,2026-01-28,2026-02-26,543.87,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9634,325,8,8,9,NF00009634,2025-02-27,2025-04-12,1576.84,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9635,482,9,13,2,NF00009635,2026-07-15,2026-07-30,298.32,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9636,145,9,13,6,NF00009636,2024-07-29,2024-09-23,4126.25,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9637,296,11,12,1,NF00009637,2025-09-19,2025-10-07,255.52,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9638,360,11,12,2,NF00009638,2025-07-21,2025-08-16,6324.68,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9639,375,6,11,5,NF00009639,2026-06-14,2026-06-30,16288.93,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9640,480,11,11,5,NF00009640,2026-08-17,2026-08-28,1073.19,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9641,41,8,6,9,NF00009641,2025-01-30,2025-03-09,192.06,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9642,227,11,12,10,NF00009642,2026-07-07,2026-08-23,1059.14,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9643,499,10,15,6,NF00009643,2025-05-30,2025-06-06,3537.15,Vencida,Necessita regularização.,2026-07-15 18:28:55,2026-07-15 18:28:55
9644,257,11,12,4,NF00009644,2025-09-21,2025-11-07,376.89,Vencida,Pagamento em atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9645,370,6,11,5,NF00009645,2026-01-23,2026-02-03,118.45,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9646,338,11,12,9,NF00009646,2024-09-08,2024-09-28,3830.83,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9647,398,2,9,5,NF00009647,2026-05-31,2026-06-12,403.4,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9648,139,9,13,10,NF00009648,2024-12-17,2025-01-20,921.0,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9649,335,11,12,7,NF00009649,2025-04-17,2025-06-02,2533.63,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9650,290,8,6,4,NF00009650,2026-04-28,2026-06-10,998.76,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9651,20,9,13,9,NF00009651,2026-07-15,2026-07-27,4356.4,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9652,285,11,12,10,NF00009652,2026-07-16,2026-09-13,572.62,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9653,307,8,8,2,NF00009653,2026-08-04,2026-08-14,935.24,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9654,440,11,12,3,NF00009654,2026-02-09,2026-03-05,18350.13,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9655,101,11,12,8,NF00009655,2025-05-20,2025-06-13,374.34,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9656,131,8,8,6,NF00009656,2026-07-04,2026-07-26,3069.03,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9657,376,8,8,5,NF00009657,2025-03-13,2025-04-29,4337.02,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9658,337,8,6,5,NF00009658,2025-02-08,2025-02-28,3711.31,Cancelada,Documento cancelado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9659,232,8,8,4,NF00009659,2025-12-14,2026-01-28,895.21,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9660,163,8,6,2,NF00009660,2025-05-28,2025-06-08,953.36,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9661,270,17,1,7,NF00009661,2026-07-05,2026-08-06,2616.79,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9662,185,6,11,3,NF00009662,2025-05-12,2025-07-04,433.82,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9663,60,11,12,7,NF00009663,2026-03-18,2026-04-21,1671.66,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9664,467,8,6,10,NF00009664,2024-12-08,2025-01-27,300.21,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9665,74,8,6,3,NF00009665,2026-07-03,2026-08-04,1188.17,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9666,239,9,13,2,NF00009666,2025-07-21,2025-09-12,492.24,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9667,469,13,15,1,NF00009667,2025-04-18,2025-05-15,359.76,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9668,187,11,12,3,NF00009668,2025-05-02,2025-05-28,5822.07,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9669,189,9,13,1,NF00009669,2025-02-23,2025-03-27,244.18,Vencida,Necessita regularização.,2026-07-15 18:28:55,2026-07-15 18:28:55
9670,336,11,11,1,NF00009670,2026-03-04,2026-05-03,746.5,Cancelada,Documento cancelado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9671,355,8,8,10,NF00009671,2026-06-26,2026-08-02,8146.56,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9672,19,10,15,7,NF00009672,2026-06-22,2026-08-14,1897.04,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9673,260,3,11,3,NF00009673,2025-12-18,2026-01-24,4578.27,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9674,246,17,1,5,NF00009674,2026-07-19,2026-08-26,861.9,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9675,464,9,13,7,NF00009675,2026-07-09,2026-09-01,28478.46,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9676,301,11,11,3,NF00009676,2024-10-10,2024-11-25,351.63,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9677,314,10,15,8,NF00009677,2025-02-02,2025-02-13,4375.42,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9678,316,10,15,5,NF00009678,2026-07-04,2026-07-22,736.14,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9679,265,11,11,6,NF00009679,2026-04-27,2026-06-08,109.62,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9680,162,6,11,8,NF00009680,2026-07-16,2026-08-17,391.26,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9681,335,11,12,5,NF00009681,2025-08-31,2025-10-06,865.72,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9682,422,8,8,7,NF00009682,2024-11-20,2025-01-13,274.81,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9683,142,11,12,6,NF00009683,2026-02-23,2026-03-24,402.66,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9684,451,2,9,9,NF00009684,2025-08-07,2025-09-12,2684.34,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9685,125,8,6,1,NF00009685,2026-02-16,2026-02-24,10629.92,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9686,210,17,1,3,NF00009686,2026-06-14,2026-07-16,212.95,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9687,178,3,11,4,NF00009687,2026-07-05,2026-08-18,831.18,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9688,179,8,6,7,NF00009688,2026-08-18,2026-09-08,9916.45,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9689,121,11,11,2,NF00009689,2024-11-06,2025-01-03,44913.29,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9690,38,11,11,7,NF00009690,2025-06-23,2025-07-08,4355.71,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9691,205,8,8,1,NF00009691,2025-06-30,2025-08-26,349.8,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9692,204,6,11,1,NF00009692,2026-06-15,2026-07-15,4056.45,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9693,395,8,6,9,NF00009693,2025-10-01,2025-10-21,240.75,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9694,177,6,11,9,NF00009694,2025-10-19,2025-11-05,70080.41,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9695,437,11,12,6,NF00009695,2026-06-30,2026-08-10,199.66,Pendente,Programado para pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9696,328,17,1,7,NF00009696,2024-11-26,2025-01-10,1173.34,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9697,23,11,12,3,NF00009697,2024-12-29,2025-02-12,8859.62,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9698,356,2,9,6,NF00009698,2026-02-09,2026-04-09,13842.16,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9699,418,9,13,8,NF00009699,2025-06-13,2025-07-06,94797.67,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9700,216,11,12,9,NF00009700,2026-07-06,2026-08-31,84253.18,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9701,291,17,1,6,NF00009701,2025-04-19,2025-06-13,953.68,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9702,317,9,13,5,NF00009702,2025-09-09,2025-09-30,519.69,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9703,203,9,13,4,NF00009703,2025-02-12,2025-03-26,948.36,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9704,60,11,12,5,NF00009704,2026-08-28,2026-09-08,11513.67,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9705,296,11,12,6,NF00009705,2025-05-15,2025-05-22,680.64,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9706,219,8,6,7,NF00009706,2025-01-22,2025-02-25,494.86,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9707,168,9,13,1,NF00009707,2026-08-02,2026-09-12,1304.56,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9708,150,11,12,10,NF00009708,2024-09-03,2024-10-10,871.01,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9709,379,8,8,1,NF00009709,2026-01-07,2026-02-12,15791.18,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9710,37,10,15,8,NF00009710,2026-08-03,2026-09-10,4779.34,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9711,7,11,12,1,NF00009711,2024-08-18,2024-10-14,3456.85,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9712,43,10,15,5,NF00009712,2026-01-27,2026-02-09,804.05,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9713,304,8,6,5,NF00009713,2024-10-06,2024-11-26,2257.24,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9714,297,2,9,9,NF00009714,2025-07-19,2025-09-16,11355.73,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9715,161,9,13,4,NF00009715,2026-07-24,2026-08-17,452.59,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9716,456,8,8,5,NF00009716,2025-06-01,2025-07-25,10305.29,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9717,190,11,12,8,NF00009717,2025-03-16,2025-05-07,10134.86,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9718,234,11,12,10,NF00009718,2025-01-06,2025-01-18,71454.47,Vencida,Necessita regularização.,2026-07-15 18:28:55,2026-07-15 18:28:55
9719,244,8,8,7,NF00009719,2024-09-20,2024-10-11,1500.47,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9720,307,8,8,8,NF00009720,2026-03-12,2026-04-13,3379.33,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9721,362,8,6,10,NF00009721,2024-10-27,2024-12-01,1824.57,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9722,491,8,8,9,NF00009722,2025-04-28,2025-05-23,2465.91,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9723,276,11,12,2,NF00009723,2025-02-08,2025-03-09,15113.63,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9724,75,11,12,5,NF00009724,2024-10-18,2024-12-04,4942.04,Paga,Quitação confirmada.,2026-07-15 18:28:55,2026-07-15 18:28:55
9725,495,11,12,8,NF00009725,2026-07-28,2026-09-04,6702.02,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9726,39,10,15,7,NF00009726,2025-09-22,2025-10-02,9247.22,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9727,245,9,13,1,NF00009727,2025-04-20,2025-06-18,191.17,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9728,178,3,11,7,NF00009728,2025-02-22,2025-03-11,2678.77,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9729,286,11,12,9,NF00009729,2026-05-29,2026-07-26,8583.49,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9730,334,2,9,7,NF00009730,2024-11-10,2024-12-13,35956.02,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9731,152,11,12,3,NF00009731,2026-03-09,2026-05-03,3000.5,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9732,252,8,8,1,NF00009732,2025-03-26,2025-04-12,3753.52,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9733,44,10,15,8,NF00009733,2026-03-02,2026-04-18,479.79,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9734,242,11,11,8,NF00009734,2026-07-26,2026-09-05,241.91,Pendente,Aguardando aprovação.,2026-07-15 18:28:55,2026-07-15 18:28:55
9735,130,8,8,10,NF00009735,2026-05-24,2026-07-20,421.09,Pendente,Aguardando pagamento.,2026-07-15 18:28:55,2026-07-15 18:28:55
9736,448,8,8,5,NF00009736,2026-05-26,2026-06-02,1430.05,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
9737,79,8,6,7,NF00009737,2025-12-12,2025-12-22,398.47,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:55,2026-07-15 18:28:55
9738,363,11,11,5,NF00009738,2025-04-21,2025-06-01,3614.33,Paga,Pagamento conciliado.,2026-07-15 18:28:55,2026-07-15 18:28:55
